,Method,Mean Distance,Median Distance,Max Distance,Min Distance,Std Dev Distance
0,Pixel-to-Real,0.4339567985934475,0.22983365240103495,1.9100585806890849,0.050378911222852304,0.44550496219722857
1,Optical,0.7967111613184671,0.5023962292414227,3.1460440600220454,0.1728171319892794,0.7807040283620892
