Error
-0.222415452380482
-0.375687583142843
-0.08432046197244825
-0.10188975970436998
0.31069549657119944
-0.44453053237818985
0.03577799646767188
0.07298646897086347
-0.11566755946381924
-0.2071718500534474
-0.09235946241751924
-0.21040266565842125
-0.1942530236338711
-0.04489644460015163
-0.12217187339283009
0.2270714207112856
-0.05814335672909032
-0.19515436581531276
-0.12565552934000657
-0.16477051606230542
-0.42501300193026736
-0.39258933721741995
-0.10326577044713403
-0.1196883535329567
-0.022004052579609024
-0.12790837811382927
-0.1796163552268859
