Error
-0.2021566447846994
-0.02783750405693941
0.20013923750180407
0.12004354533489381
0.07138564148737436
-0.11027225337949309
0.06469496032234279
-0.09458683390266387
-0.11703052017938198
-0.00024426972007640657
-0.10381260066988829
-0.14502773516290612
-0.19350735816649478
-0.10969262749551012
-0.31789065790279636
