Error
0.061024582370530656
-0.11946290927450254
0.28512910349836007
0.17773152413517357
0.37960516127246136
0.09533447669888218
0.09795419444517184
0.07956426760754476
-0.042243794680942415
-0.09289163364583652
-0.14038951339822892
-0.46637865668536627
-0.35117106064645665
-0.14049277511431058
-0.2769118560136645
